alpha_name,beta_name,alpha_value,beta_value,rho,cf_terms,best_p,best_q,best_approx,delta,abs_error,n_lock,tau_scaled,pair,carrier,abs_delta,Crystal_n_start,Crystal_n_end,Crystal_count,Crystal_mean_err,Crystal_lock_scaled_pct,Crystal_lock_soft_pct,Transit_n_start,Transit_n_end,Transit_count,Transit_mean_err,Transit_lock_scaled_pct,Transit_lock_soft_pct,PostCrk_n_start,PostCrk_n_end,PostCrk_count,PostCrk_mean_err,PostCrk_lock_scaled_pct,PostCrk_lock_soft_pct
phi_inv,silver,0.6180339887498948,2.414213562373095,0.45402059677455087,"[0; 2, 4, 1, 14, 1, 12, 1, 6, 1]",5,11,0.45454545454545453,-0.0005248577709036639,0.0005248577709036639,1905.2780685294397,0.00909090909090909,phi_inv / silver,5/11,0.0005248577709036639,1,190,190,0.05012391712130134,8.947368421052632,50.0,1714.0,2095.0,382,0.050124681238727854,9.162303664921465,49.73821989528796,2286.0,2857.0,572,0.34967175787881133,0.0,0.0
phi,silver,1.618033988749895,2.414213562373095,0.5459794032254491,"[0; 1, 1, 4, 1, 14, 1, 12, 1, 6]",6,11,0.5454545454545454,0.0005248577709037194,0.0005248577709037194,1905.2780685292382,0.00909090909090909,phi / silver,6/11,0.0005248577709037194,1,190,190,0.05012391712130134,8.947368421052632,50.0,1714.0,2095.0,382,0.05012468123873083,9.162303664921465,49.73821989528796,2286.0,2857.0,572,0.34967175787881133,0.0,0.0
phi_inv,silver_inv,0.6180339887498948,0.41421356237309515,0.5459794032254492,"[0; 1, 1, 4, 1, 14, 1, 12, 1, 6]",6,11,0.5454545454545454,0.0005248577709038305,0.0005248577709038305,1905.2780685288353,0.00909090909090909,phi_inv / silver_inv,6/11,0.0005248577709038305,1,190,190,0.05012391712131202,8.947368421052632,50.0,1714.0,2095.0,382,0.050124681238739165,9.162303664921465,49.73821989528796,2286.0,2857.0,572,0.3496717578790971,0.0,0.0
log2,log3,0.6931471805599453,1.0986122886681098,0.10290923384830553,"[0; 9, 1, 2, 1, 1, 6, 5, 12, 2]",3,29,0.10344827586206896,-0.0005390420137634383,0.0005390420137634383,1855.1429656072332,0.0034482758620689655,log2 / log3,3/29,0.0005390420137634383,1,185,185,0.05013090727999988,3.2432432432432434,49.72972972972973,1669.0,2040.0,372,0.05013132160510117,3.494623655913978,49.73118279569893,2226.0,2782.0,557,0.34976120246365316,0.0,0.0
pi_over_3,phi_over_pi,1.0471975511965976,0.5150362148004839,0.9304953400569145,"[0; 1, 13, 2, 1, 1, 2, 1, 1, 1]",27,29,0.9310344827586207,-0.0005391427017061856,0.0005391427017061856,1854.796507187008,0.0034482758620689655,pi_over_3 / phi_over_pi,27/29,0.0005391427017061856,1,185,185,0.05014027125867793,3.2432432432432434,49.72972972972973,1669.0,2040.0,372,0.050140271258677545,3.494623655913978,49.73118279569893,2225.0,2782.0,558,0.3497437537215037,0.0,0.0
sqrt7,log2,2.6457513110645907,0.6931471805599453,0.3453730553794534,"[0; 2, 1, 8, 1, 1, 3, 1, 1, 8]",10,29,0.3448275862068966,0.0005454691725568228,0.0005454691725568228,1833.284171335691,0.0034482758620689655,sqrt7 / log2,10/29,0.0005454691725568228,1,183,183,0.05018316387522976,3.278688524590164,49.72677595628415,1649.0,2016.0,368,0.050184006302965434,3.532608695652174,49.72826086956522,2199.0,2749.0,551,0.34949073290563637,0.0,0.0
inv_pi,pi_over_3,0.3183098861837907,1.0471975511965976,0.17802409892660265,"[0; 5, 1, 1, 1, 1, 1, 1, 2, 1]",5,28,0.17857142857142858,-0.0005473296448259279,0.0005473296448259279,1827.0525074848426,0.0035714285714285713,inv_pi / pi_over_3,5/28,0.0005473296448259279,1,182,182,0.05008066250157207,3.296703296703297,50.0,1644.0,2009.0,366,0.05008081954475815,3.551912568306011,50.0,2192.0,2740.0,549,0.34971490414072853,0.0,0.0
pi,pi_over_3,3.141592653589793,1.0471975511965976,0.8219759010733974,"[0; 1, 4, 1, 1, 1, 1, 1, 1, 2]",23,28,0.8214285714285714,0.0005473296448259557,0.0005473296448259557,1827.05250748475,0.0035714285714285713,pi / pi_over_3,23/28,0.0005473296448259557,1,182,182,0.05008066250157208,3.296703296703297,50.0,1644.0,2009.0,366,0.05008081954475738,3.551912568306011,50.0,2192.0,2740.0,549,0.349714904140728,0.0,0.0
pi_over_3,ln_phi,1.0471975511965976,0.48121182505960347,0.9369502483194229,"[0; 1, 14, 1, 6, 5, 1, 20, 3, 3]",15,16,0.9375,-0.0005497516805771374,0.0005497516805771374,1819.0030796271242,0.00625,pi_over_3 / ln_phi,15/16,0.0005497516805771374,1,181,181,0.050027402932519394,6.077348066298343,49.72375690607735,1637.0,2000.0,364,0.05002741223488319,6.318681318681318,49.72527472527473,2182.0,2728.0,547,0.34964037581687096,0.0,0.0
silver,catalan,2.414213562373095,0.915965594177219,0.9588861659471668,"[0; 1, 23, 3, 10, 7, 1, 2, 1, 12]",23,24,0.9583333333333334,0.0005528326138334316,0.0005528326138334316,1808.8657850082989,0.004166666666666667,silver / catalan,23/24,0.0005528326138334316,1,180,180,0.050031351551929,3.888888888888889,50.0,1627.0,1989.0,363,0.050170497518157706,4.132231404958678,49.862258953168045,2170.0,2713.0,544,0.34974082667441264,0.0,0.0
silver_inv,catalan,0.41421356237309515,0.915965594177219,0.04111383405283142,"[0; 24, 3, 10, 7, 1, 2, 1, 12, 24]",1,24,0.041666666666666664,-0.0005528326138352427,0.0005528326138352427,1808.865785002373,0.004166666666666667,silver_inv / catalan,1/24,0.0005528326138352427,1,180,180,0.050031351552089674,3.888888888888889,50.0,1627.0,1989.0,363,0.050170497518309994,4.132231404958678,49.862258953168045,2170.0,2713.0,544,0.3497408266787506,0.0,0.0
log2,log10,0.6931471805599453,2.302585092994046,0.560553162326076,"[0; 1, 1, 3, 1, 1, 1, 2, 3, 1]",14,25,0.56,0.00055316232607594,0.00055316232607594,1807.787611086726,0.004,log2 / log10,14/25,0.00055316232607594,1,180,180,0.050061190509877375,3.888888888888889,50.0,1627.0,1988.0,362,0.05006119050987596,4.143646408839778,50.0,2169.0,2711.0,543,0.34971607562542334,0.0,0.0
pi,sqrt5,3.141592653589793,2.23606797749979,0.4225213374253378,"[0; 2, 2, 1, 2, 1, 1, 1, 13, 1]",11,26,0.4230769230769231,-0.0005555856515852553,0.0005555856515852553,1799.9024941459431,0.0038461538461538464,pi / sqrt5,11/26,0.0005555856515852553,1,179,179,0.05000270864267339,3.35195530726257,49.72067039106145,1619.0,1979.0,361,0.05014260925608175,3.8781163434903045,49.86149584487535,2159.0,2699.0,541,0.3495175477005937,0.0,0.0
inv_pi,sqrt5,0.3183098861837907,2.23606797749979,0.5774786625746622,"[0; 1, 1, 2, 1, 2, 1, 1, 1, 13]",15,26,0.5769230769230769,0.0005555856515853108,0.0005555856515853108,1799.9024941457633,0.0038461538461538464,inv_pi / sqrt5,15/26,0.0005555856515853108,1,179,179,0.050002708642673456,3.35195530726257,49.72067039106145,1619.0,1979.0,361,0.05014260925608553,3.8781163434903045,49.86149584487535,2159.0,2699.0,541,0.3495175477005966,0.0,0.0
euler_gamma,log3,0.577215664901532,1.0986122886681098,0.15681013684498524,"[0; 6, 2, 1, 1, 1, 6, 1, 2, 7]",5,32,0.15625,0.0005601368449852373,0.0005601368449852373,1785.2780243841225,0.003125,euler_gamma / log3,5/32,0.0005601368449852373,1,178,178,0.05013224762617874,2.8089887640449436,50.0,1606.0,1963.0,358,0.050133117635683226,3.072625698324022,49.72067039106145,2142.0,2677.0,536,0.3496497279919293,0.0,0.0
log2,sqrt3,0.6931471805599453,1.7320508075688772,0.3327711252420047,"[0; 3, 197, 3, 3, 107, 1, 4, 1, 4]",1,3,0.3333333333333333,-0.0005622080913286198,0.0005622080913286198,1778.700832349785,0.03333333333333333,log2 / sqrt3,1/3,0.0005622080913286198,1,177,177,0.050036520128248906,33.33333333333333,49.717514124293785,1600.0,1956.0,357,0.050177782127530365,33.0532212885154,49.85994397759104,2134.0,2668.0,535,0.34986162728006054,0.0,0.0
pi,pi_over_sqrt2,3.141592653589793,2.221441469079183,0.4342176992198217,"[0; 2, 3, 3, 3, 23, 1, 5, 37, 1]",10,23,0.43478260869565216,-0.0005649094758304885,0.0005649094758304885,1770.1951246788228,0.004347826086956522,pi / pi_over_sqrt2,10/23,0.0005649094758304885,1,177,177,0.050276943348914305,3.954802259887006,49.717514124293785,1593.0,1947.0,355,0.05013562865717119,4.225352112676056,49.859154929577464,2124.0,2655.0,532,0.34985119249698055,0.0,0.0
inv_pi,sqrt2_over_pi,0.3183098861837907,0.4501581580785531,0.4342176992198217,"[0; 2, 3, 3, 3, 23, 1, 5, 37, 1]",10,23,0.43478260869565216,-0.0005649094758304885,0.0005649094758304885,1770.1951246788228,0.004347826086956522,inv_pi / sqrt2_over_pi,10/23,0.0005649094758304885,1,177,177,0.050276943348914305,3.954802259887006,49.717514124293785,1593.0,1947.0,355,0.05013562865717119,4.225352112676056,49.859154929577464,2124.0,2655.0,532,0.34985119249698055,0.0,0.0
pi,sqrt2_over_pi,3.141592653589793,0.4501581580785531,0.5657823007801783,"[0; 1, 1, 3, 3, 3, 23, 1, 5, 37]",13,23,0.5652173913043478,0.000564909475830544,0.000564909475830544,1770.1951246786489,0.004347826086956522,pi / sqrt2_over_pi,13/23,0.000564909475830544,1,177,177,0.050276943348914395,3.954802259887006,49.717514124293785,1593.0,1947.0,355,0.050135628657171506,4.225352112676056,49.859154929577464,2124.0,2655.0,532,0.34985119249698055,0.0,0.0
sqrt2,pi_over_sqrt2,1.4142135623730951,2.221441469079183,0.4342176992198216,"[0; 2, 3, 3, 3, 23, 1, 5, 37, 1]",10,23,0.43478260869565216,-0.000564909475830544,0.000564909475830544,1770.1951246786489,0.004347826086956522,sqrt2 / pi_over_sqrt2,10/23,0.000564909475830544,1,177,177,0.05027694334891932,3.954802259887006,49.717514124293785,1593.0,1947.0,355,0.05013562865717535,4.225352112676056,49.859154929577464,2124.0,2655.0,532,0.34985119249711366,0.0,0.0
sqrt2,sqrt2_over_pi,1.4142135623730951,0.4501581580785531,0.5657823007801783,"[0; 1, 1, 3, 3, 3, 23, 1, 5, 37]",13,23,0.5652173913043478,0.000564909475830544,0.000564909475830544,1770.1951246786489,0.004347826086956522,sqrt2 / sqrt2_over_pi,13/23,0.000564909475830544,1,177,177,0.050276943348914395,3.954802259887006,49.717514124293785,1593.0,1947.0,355,0.050135628657171506,4.225352112676056,49.859154929577464,2124.0,2655.0,532,0.34985119249698055,0.0,0.0
inv_pi,pi_over_sqrt2,0.3183098861837907,2.221441469079183,0.5657823007801783,"[0; 1, 1, 3, 3, 3, 23, 1, 5, 37]",13,23,0.5652173913043478,0.000564909475830544,0.000564909475830544,1770.1951246786489,0.004347826086956522,inv_pi / pi_over_sqrt2,13/23,0.000564909475830544,1,177,177,0.050276943348914395,3.954802259887006,49.717514124293785,1593.0,1947.0,355,0.050135628657171506,4.225352112676056,49.859154929577464,2124.0,2655.0,532,0.34985119249698055,0.0,0.0
pi_over_2,sqrt2_over_pi,1.5707963267948966,0.4501581580785531,0.43421769921982156,"[0; 2, 3, 3, 3, 23, 1, 5, 37, 1]",10,23,0.43478260869565216,-0.0005649094758305995,0.0005649094758305995,1770.195124678475,0.004347826086956522,pi_over_2 / sqrt2_over_pi,10/23,0.0005649094758305995,1,177,177,0.05027694334892451,3.954802259887006,49.717514124293785,1593.0,1947.0,355,0.05013562865718112,4.225352112676056,49.859154929577464,2124.0,2655.0,532,0.3498511924972464,0.0,0.0
pi_over_2,pi_over_sqrt2,1.5707963267948966,2.221441469079183,0.5657823007801784,"[0; 1, 1, 3, 3, 3, 23, 1, 5, 37]",13,23,0.5652173913043478,0.000564909475830655,0.000564909475830655,1770.195124678301,0.004347826086956522,pi_over_2 / pi_over_sqrt2,13/23,0.000564909475830655,1,177,177,0.05027694334892449,3.954802259887006,49.717514124293785,1593.0,1947.0,355,0.0501356286571808,4.225352112676056,49.859154929577464,2124.0,2655.0,532,0.34985119249724683,0.0,0.0
phi_over_pi,pi_over_2,0.5150362148004839,1.5707963267948966,0.530683188222419,"[0; 1, 1, 7, 1, 1, 1, 5, 4, 1]",17,32,0.53125,-0.000566811777581,0.000566811777581,1764.2540955442576,0.003125,phi_over_pi / pi_over_2,17/32,0.000566811777581,1,176,176,0.05016284231591853,2.840909090909091,50.0,1587.0,1940.0,354,0.05016365601279425,3.1073446327683616,49.717514124293785,2117.0,2646.0,530,0.3498622483091513,0.0,0.0
sqrt5,log10,2.23606797749979,2.302585092994046,0.9648532989358815,"[0; 1, 27, 2, 4, 1, 2, 1, 1, 1]",27,28,0.9642857142857143,0.0005675846501671522,0.0005675846501671522,1761.851733843582,0.0035714285714285713,sqrt5 / log10,27/28,0.0005675846501671522,1,176,176,0.0502312415397943,3.4090909090909087,50.0,1585.0,1938.0,354,0.05023124153979482,3.672316384180791,49.717514124293785,2114.0,2642.0,529,0.34971629809752547,0.0,0.0
euler_gamma,sqrt2,0.577215664901532,1.4142135623730951,0.41436471677570186,"[0; 2, 2, 2, 2, 1, 1, 1, 1, 401]",12,29,0.41379310344827586,0.0005716133274260016,0.0005716133274260016,1749.4343676398191,0.0034482758620689655,euler_gamma / sqrt2,12/29,0.0005716133274260016,1,174,174,0.05001616614977454,3.4482758620689653,50.0,1574.0,1924.0,351,0.050159369729493794,3.418803418803419,49.85754985754986,2099.0,2624.0,526,0.3498648727164882,0.0,0.0
log2,two_pi,0.6931471805599453,6.283185307179586,0.8005781086883469,"[0; 1, 4, 68, 1, 111, 1, 7, 1, 2]",4,5,0.8,0.0005781086883468456,0.0005781086883468456,1729.7785350010756,0.02,log2 / two_pi,4/5,0.0005781086883468456,1,172,172,0.05000640154200588,19.767441860465116,50.0,1556.0,1902.0,347,0.05015180926359263,19.88472622478386,49.85590778097983,2075.0,2594.0,520,0.349594732945816,0.0,0.0
pi_over_3,euler_gamma,1.0471975511965976,0.577215664901532,0.916079530450571,"[0; 1, 10, 1, 10, 1, 10, 4, 3, 1]",11,12,0.9166666666666666,-0.0005871362160956295,0.0005871362160956295,1703.182281361989,0.008333333333333333,pi_over_3 / euler_gamma,11/12,0.0005871362160956295,1,170,170,0.05020014647617955,8.235294117647058,50.0,1532.0,1873.0,342,0.050200772347460905,8.47953216374269,49.707602339181285,2043.0,2554.0,512,0.3495325926958901,0.0,0.0
sqrt2,phi_over_pi,1.4142135623730951,0.5150362148004839,0.47767271041960735,"[0; 2, 10, 1, 2, 3, 3, 9, 1, 6]",11,23,0.4782608695652174,-0.0005881591456100566,0.0005881591456100566,1700.2200976791232,0.004347826086956522,sqrt2 / phi_over_pi,11/23,0.0005881591456100566,1,170,170,0.050287606949658364,4.117647058823529,50.0,1530.0,1870.0,341,0.05014051558752568,4.398826979472141,49.853372434017594,2040.0,2550.0,511,0.3498252391750442,0.0,0.0
pi_over_2,phi_over_pi,1.5707963267948966,0.5150362148004839,0.3194115850412145,"[0; 3, 7, 1, 1, 1, 5, 4, 1, 1]",8,25,0.32,-0.0005884149587855325,0.0005884149587855325,1699.4809276500453,0.004,pi_over_2 / phi_over_pi,8/25,0.0005884149587855325,1,169,169,0.05001527149676973,3.5502958579881656,49.70414201183432,1529.0,1869.0,341,0.050162773715303845,4.105571847507331,49.853372434017594,2039.0,2549.0,511,0.3498239154539965,0.0,0.0
phi_inv,zeta3,0.6180339887498948,1.202056903159594,0.38520400335462757,"[0; 2, 1, 1, 2, 9, 1, 2, 82, 1]",5,13,0.38461538461538464,0.0005886187392429298,0.0005886187392429298,1698.892565476561,0.007692307692307693,phi_inv / zeta3,5/13,0.0005886187392429298,1,169,169,0.05003259283565079,7.6923076923076925,49.70414201183432,1529.0,1868.0,340,0.050032592835651375,7.647058823529412,50.0,2038.0,2548.0,511,0.3497027690840869,0.0,0.0
phi,zeta3,1.618033988749895,1.202056903159594,0.6147959966453724,"[0; 1, 1, 1, 1, 2, 9, 1, 2, 82]",8,13,0.6153846153846154,-0.0005886187392429854,0.0005886187392429854,1698.892565476401,0.007692307692307693,phi / zeta3,8/13,0.0005886187392429854,1,169,169,0.05003259283565083,7.6923076923076925,49.70414201183432,1529.0,1868.0,340,0.050032592835650376,7.647058823529412,50.0,2038.0,2548.0,511,0.3497027690840871,0.0,0.0
catalan,phi_inv,0.915965594177219,0.6180339887498948,0.18240714667488722,"[0; 5, 2, 13, 1, 1, 2, 1, 2, 1]",2,11,0.18181818181818182,0.0005889648567053984,0.0005889648567053984,1697.8941758832348,0.00909090909090909,catalan / phi_inv,2/11,0.0005889648567053984,1,169,169,0.050062012819959284,8.875739644970414,49.70414201183432,1528.0,1867.0,340,0.050062012819959235,9.117647058823529,50.0,2037.0,2546.0,510,0.349612969140432,0.0,0.0
catalan,phi,0.915965594177219,1.618033988749895,0.8175928533251128,"[0; 1, 4, 2, 13, 1, 1, 2, 1, 2]",9,11,0.8181818181818182,-0.000588964856705454,0.000588964856705454,1697.894175883075,0.00909090909090909,catalan / phi,9/11,0.000588964856705454,1,169,169,0.05006201281995945,8.875739644970414,49.70414201183432,1528.0,1867.0,340,0.05006201281995773,9.117647058823529,50.0,2037.0,2546.0,510,0.34961296914043266,0.0,0.0
pi_over_3,zeta3,1.0471975511965976,1.202056903159594,0.2505925710981973,"[0; 3, 1, 104, 1, 2, 1, 1, 1, 1]",1,4,0.25,0.0005925710981973253,0.0005925710981973253,1687.5612108692508,0.025,pi_over_3 / zeta3,1/4,0.0005925710981973253,1,168,168,0.05007225779767399,25.0,50.0,1518.0,1856.0,339,0.05022094456799488,24.778761061946902,49.557522123893804,2025.0,2531.0,507,0.3498769616935059,0.0,0.0
pi_over_3,phi,1.0471975511965976,1.618033988749895,0.0958363755412249,"[0; 10, 2, 3, 3, 5, 2, 2, 15, 9]",2,21,0.09523809523809523,0.0005982803031296668,0.0005982803031296668,1671.4573332414511,0.004761904761904762,pi_over_3 / phi,2/21,0.0005982803031296668,1,167,167,0.050255545462891536,4.191616766467066,49.700598802395206,1504.0,1838.0,335,0.050106345665899304,4.776119402985075,50.14925373134328,2005.0,2507.0,503,0.34972036386051647,0.0,0.0
pi_over_3,phi_inv,1.0471975511965976,0.6180339887498948,0.9041636244587751,"[0; 1, 9, 2, 3, 3, 5, 2, 2, 15]",19,21,0.9047619047619048,-0.0005982803031296946,0.0005982803031296946,1671.4573332413736,0.004761904761904762,pi_over_3 / phi_inv,19/21,0.0005982803031296946,1,167,167,0.050255545462892015,4.191616766467066,49.700598802395206,1504.0,1838.0,335,0.05010634566589956,4.776119402985075,50.14925373134328,2005.0,2507.0,503,0.34972036386057964,0.0,0.0
ln_phi,sqrt2,0.48121182505960347,1.4142135623730951,0.8894880002625438,"[0; 1, 8, 20, 2, 55, 1, 1, 4, 4]",8,9,0.8888888888888888,0.0005991113736549813,0.0005991113736549813,1669.1387344214968,0.011111111111111112,ln_phi / sqrt2,8/9,0.0005991113736549813,1,166,166,0.05002579970018683,10.843373493975903,50.0,1502.0,1836.0,335,0.05017537855711358,11.044776119402986,49.850746268656714,2002.0,2503.0,502,0.3494983691577352,0.0,0.0
e_over_pi,sqrt7,0.8652559794322651,2.6457513110645907,0.8512471031412601,"[0; 1, 5, 1, 2, 1, 1, 1, 1, 8]",23,27,0.8518518518518519,-0.0006047487105917959,0.0006047487105917959,1653.5793834457595,0.003703703703703704,e_over_pi / sqrt7,23/27,0.0006047487105917959,1,165,165,0.05019414297911829,3.6363636363636362,49.696969696969695,1488.0,1818.0,331,0.05004355759668083,3.625377643504532,50.15105740181269,1984.0,2480.0,497,0.34979912204087044,0.0,0.0
pi_over_e,sqrt7,1.1557273497909217,2.6457513110645907,0.14875289685874,"[0; 6, 1, 2, 1, 1, 1, 1, 8, 1]",4,27,0.14814814814814814,0.0006047487105918514,0.0006047487105918514,1653.5793834456078,0.003703703703703704,pi_over_e / sqrt7,4/27,0.0006047487105918514,1,165,165,0.050194142979122974,3.6363636363636362,49.696969696969695,1488.0,1818.0,331,0.05004355759668349,3.625377643504532,50.15105740181269,1984.0,2480.0,497,0.34979912204099406,0.0,0.0
log10,sqrt5,2.302585092994046,2.23606797749979,0.036426989577463376,"[0; 27, 2, 4, 1, 2, 1, 1, 1, 51]",1,27,0.037037037037037035,-0.0006100474595736594,0.0006100474595736594,1639.2167270049197,0.003703703703703704,log10 / sqrt5,1/27,0.0006100474595736594,1,163,163,0.05002389168504023,3.6809815950920246,49.693251533742334,1475.0,1803.0,329,0.05017634185356245,3.64741641337386,49.848024316109424,1967.0,2458.0,492,0.3497300043067258,0.0,0.0
sqrt5,pi_over_2,2.23606797749979,1.5707963267948966,0.7819968452982331,"[0; 1, 3, 1, 1, 2, 2, 1, 2, 3]",18,23,0.782608695652174,-0.000611850353940846,0.000611850353940846,1634.3865678251786,0.004347826086956522,sqrt5 / pi_over_2,18/23,0.000611850353940846,1,163,163,0.050171729023146774,4.294478527607362,49.693251533742334,1470.0,1797.0,328,0.05017317122839242,4.2682926829268295,50.0,1961.0,2451.0,491,0.3497418807934321,0.0,0.0
euler_gamma,pi_over_3,0.577215664901532,1.0471975511965976,0.08395609117746794,"[0; 11, 1, 10, 4, 3, 1, 3, 3, 17]",1,12,0.08333333333333333,0.000622757844134611,0.000622757844134611,1605.7605848218702,0.008333333333333333,euler_gamma / pi_over_3,1/12,0.000622757844134611,1,160,160,0.05013200645283581,8.125,50.0,1445.0,1766.0,322,0.05013200645283588,8.385093167701864,50.0,1926.0,2408.0,483,0.3495162482396921,0.0,0.0
pi_over_3,sqrt3,1.0471975511965976,1.7320508075688772,0.08395609198437154,"[0; 11, 1, 10, 4, 3, 1, 3, 3, 1]",1,12,0.08333333333333333,0.0006227586510382105,0.0006227586510382105,1605.7585042502174,0.008333333333333333,pi_over_3 / sqrt3,1/12,0.0006227586510382105,1,160,160,0.05013207140857556,8.125,50.0,1445.0,1766.0,322,0.05013207140857411,8.385093167701864,50.0,1926.0,2408.0,483,0.34951799679979195,0.0,0.0
inv_pi,sqrt3,0.3183098861837907,1.7320508075688772,0.9160439080156282,"[0; 1, 10, 1, 10, 4, 3, 1, 3, 3]",11,12,0.9166666666666666,-0.0006227586510384464,0.0006227586510384464,1605.7585042496091,0.008333333333333333,inv_pi / sqrt3,11/12,0.0006227586510384464,1,160,160,0.0501320714085983,8.125,50.0,1445.0,1766.0,322,0.05013207140859777,8.385093167701864,50.0,1926.0,2408.0,483,0.34951799680039336,0.0,0.0
pi,sqrt3,3.141592653589793,1.7320508075688772,0.08395609198437182,"[0; 11, 1, 10, 4, 3, 1, 3, 3, 1]",1,12,0.08333333333333333,0.000622758651038488,0.000622758651038488,1605.7585042495018,0.008333333333333333,pi / sqrt3,1/12,0.000622758651038488,1,160,160,0.05013207140859791,8.125,50.0,1445.0,1766.0,322,0.0501320714085979,8.385093167701864,50.0,1926.0,2408.0,483,0.3495179968003936,0.0,0.0
pi_over_e,phi_over_pi,1.1557273497909217,0.5150362148004839,0.781874986677641,"[0; 1, 3, 1, 1, 2, 2, 5, 2, 2]",25,32,0.78125,0.0006249866776409929,0.0006249866776409929,1600.0341059660532,0.003125,pi_over_e / phi_over_pi,25/32,0.0006249866776409929,1,160,160,0.050311427550099944,3.125,50.0,1440.0,1760.0,321,0.05015476053522278,3.115264797507788,49.84423676012461,1920.0,2400.0,481,0.34997122370454453,0.0,0.0
